"env","cor"
"19CS",0.443694818994883
"19TA",0.521886081758348
"20CS",0.405363459146602
"20LY",0.183498597600279
"19CS",0.557558469918855
"19TA",0.61684085536567
"20CS",0.528135753571172
"20LY",0.117126916311255
"19CS",0.397324775396861
"19TA",0.517971902597111
"20CS",0.38364512820735
"20LY",0.0925277309619965
"19CS",0.439434850552084
"19TA",0.491425652808085
"20CS",0.484558037325287
"20LY",0.329510997942847
"19CS",0.426683085109138
"19TA",0.386094272043335
"20CS",0.540615998502211
"20LY",0.265968993033251
