"env","cor"
"19CS",0.268225991199258
"19TA",0.490984731478023
"20CS",0.42408317811509
"20LY",0.264713956510679
"19CS",0.26153010531437
"19TA",0.595594700851101
"20CS",0.317497333361287
"20LY",0.490938939037274
"19CS",0.152426645074791
"19TA",0.619034501653998
"20CS",0.363975316464102
"20LY",0.480854727561932
"19CS",0.257216956858933
"19TA",0.551374713226561
"20CS",0.335682269183382
"20LY",0.630749621044218
"19CS",0.335688090250643
"19TA",0.394360851740873
"20CS",0.401966381949117
"20LY",0.558889954307201
