"env","cor"
"19CS",0.809935779493465
"19TA",0.900448429168436
"20CS",0.771451553024196
"20LY",0.564646908852375
"19CS",0.756730901356836
"19TA",0.817715434651492
"20CS",0.715148931986
"20LY",0.481723514614523
"19CS",0.795325030224869
"19TA",0.756072023144438
"20CS",0.791430866891132
"20LY",0.716378468355219
"19CS",0.68723364794868
"19TA",0.702786426217071
"20CS",0.713381518142511
"20LY",0.601844455844805
"19CS",0.825818644796052
"19TA",0.85103979011668
"20CS",0.779362101184368
"20LY",0.724808870028888
