"env","cor"
"19CS",0.6904237899789
"19TA",0.739699163140762
"20CS",0.701401975527816
"20LY",0.519992210105358
"19CS",0.6904237899789
"19TA",0.739699163140762
"20CS",0.701401975527816
"20LY",0.519992210105358
"19CS",0.6904237899789
"19TA",0.739699163140762
"20CS",0.701401975527816
"20LY",0.519992210105358
"19CS",0.6904237899789
"19TA",0.739699163140762
"20CS",0.701401975527816
"20LY",0.519992210105358
"19CS",0.6904237899789
"19TA",0.739699163140762
"20CS",0.701401975527816
"20LY",0.519992210105358
