"env","cor"
"19CS",0.641194142763805
"19TA",0.417008697666027
"20CS",0.69767154002319
"20LY",0.669983296525851
"19CS",0.641194142763805
"19TA",0.417008697666027
"20CS",0.69767154002319
"20LY",0.669983296525851
"19CS",0.641194142763805
"19TA",0.417008697666027
"20CS",0.69767154002319
"20LY",0.669983296525851
"19CS",0.641194142763805
"19TA",0.417008697666027
"20CS",0.69767154002319
"20LY",0.669983296525851
"19CS",0.641194142763805
"19TA",0.417008697666027
"20CS",0.69767154002319
"20LY",0.669983296525851
