116.2796 6.005392 95.14996 3.845652 6.895575 118.0243
109.1572 1.187805 87.65997 5.15152 -1.764522 134.7846
112.6135 1.83318 104.1467 3.18997 2.861571 140.0069
119.6169 3.130667 91.88804 4.988782 3.438161 125.2863
122.1414 3.360343 78.00801 4.538156 -0.008506679 70.83955
98.51399 4.981944 67.31337 4.131491 0.3697953 78.63086
112.8597 4.281721 84.50403 2.433388 2.256387 101.2076
131.3009 1.164699 111.6904 4.68725 -0.1694618 123.6872
152.6211 4.262528 137.2454 4.454488 2.025383 157.3514
148.0017 -1.802931 112.1317 4.292911 -0.4539769 123.7259
106.429 2.640829 75.35853 4.450595 3.129127 91.38571
116.5063 -1.541706 58.20216 5.43068 -1.005726 80.87118
95.70049 3.123447 82.6458 4.269496 -0.9255404 96.78841
134.4329 4.055811 103.625 4.195747 1.281166 110.8422
135.1334 4.312553 110.5541 2.998874 2.855211 118.2124
130.3338 3.811924 142.447 5.217917 2.928776 190.5499
176.9752 2.172617 174.128 4.94478 -1.959258 217.9611
183.5199 7.11615 124.3477 5.328434 1.016806 118.4675
84.84478 8.449385 83.51268 7.256607 7.91814 109
124.1361 1.971093 133.8946 3.786017 0.5693504 171.9495
145.121 15.22415 105.5325 6.011627 10.05473 96.62564
100.1617 3.987684 87.07268 5.322206 2.213518 92.8424
100.2878 4.099825 93.15136 4.928805 0.5287181 110.8266
145.5931 3.260319 139.8561 4.58663 5.047721 169.2929
99.67714 4.402338 101.5752 4.345421 7.206753 143.1018
180.2709 5.84045 171.8126 5.349645 10.24368 199.7737
146.4997 -1.969751 151.954 3.540604 1.489804 185.2523
108.3052 6.790724 110.7717 5.835803 7.48608 130.4628
108.9199 5.27566 112.8616 4.288604 8.812878 154.5985
136.2506 4.50767 123.9256 4.261529 5.726423 157.2451
116.6964 -0.094567 110.9038 5.339529 2.718376 147.1863
123.6784 -0.1067316 86.5786 4.989868 -1.395367 83.42719
98.62227 7.8043 76.50548 4.219002 5.099362 90.75305
156.5866 1.853692 154.7835 4.329788 1.66832 203.4682
151.1386 9.100299 115.7178 5.562028 2.954101 119.659
160.849 6.930053 119.5417 4.568943 2.256336 131.3424
151.2822 6.144354 89.12223 4.975845 3.38035 84.20354
128.5392 2.416133 102.1385 4.917632 2.192632 111.1743
167.4757 12.72589 153.3548 5.409904 8.113462 171.1492
120.3187 2.688963 109.4347 4.191479 3.465157 133.0669
119.5422 3.35379 99.84419 4.66645 1.818504 108.4777
134.6542 5.504269 110.1739 4.376855 5.291094 125.9977
82.15946 5.630402 84.94608 3.964259 6.306136 110.8808
108.1105 4.688736 116.1201 4.726043 3.30578 158.7172
94.95532 8.052803 92.96423 4.354567 8.62294 140.3571
130.7174 5.853416 109.9289 3.737929 5.550229 112.6816
89.96992 2.781742 76.2516 5.17881 4.862409 96.07454
105.8959 4.332298 87.7631 5.326083 3.61463 114.2248
205.1943 1.278755 175.7787 4.151731 -2.235341 177.0347
129.2552 10.62339 105.4202 4.037996 8.775426 115.7007
