"env","cor"
"19CS",0.74720211585844
"19TA",0.828956247426563
"20CS",0.658369543462359
"20LY",0.839277253710309
"19CS",0.800623138367157
"19TA",0.749683734321416
"20CS",0.703948520721074
"20LY",0.744162027999466
"19CS",0.839216015142301
"19TA",0.869976665609538
"20CS",0.690397187506868
"20LY",0.749052486796361
"19CS",0.771787855344679
"19TA",0.81928698066345
"20CS",0.653632236111057
"20LY",0.78809276857481
"19CS",0.758192847322727
"19TA",0.824781604600272
"20CS",0.688583194992827
"20LY",0.803133225581896
