"env","cor"
"19CS",0.341217346391533
"19TA",0.482604802929936
"20CS",0.435109211788256
"20LY",0.449159287540465
"19CS",0.341217346391533
"19TA",0.482604802929936
"20CS",0.435109211788256
"20LY",0.449159287540465
"19CS",0.341217346391533
"19TA",0.482604802929936
"20CS",0.435109211788256
"20LY",0.449159287540465
"19CS",0.341217346391533
"19TA",0.482604802929936
"20CS",0.435109211788256
"20LY",0.449159287540465
"19CS",0.341217346391533
"19TA",0.482604802929936
"20CS",0.435109211788256
"20LY",0.449159287540465
