"env","cor"
"19CS",0.228568743790922
"19TA",0.510673390844726
"20CS",0.445320648722313
"20LY",0.258171060081946
"19CS",0.342621711822468
"19TA",0.437621347708255
"20CS",0.568403112071867
"20LY",0.427751396581761
"19CS",0.236746976329603
"19TA",0.432328097170902
"20CS",0.47408133073597
"20LY",0.112739857472958
"19CS",0.207878079182506
"19TA",0.351421323088421
"20CS",0.443931365525922
"20LY",0.177751272603868
"19CS",0.268207630993139
"19TA",0.460396655565073
"20CS",0.512095082491566
"20LY",0.282273136297484
