"env","cor"
"19CS",0.501691159403838
"19TA",0.379356101418563
"20CS",0.61125560893743
"20LY",0.52017193907947
"19CS",0.542205010675581
"19TA",0.433687082802074
"20CS",0.679257411998238
"20LY",0.450236801266364
"19CS",0.514589055651746
"19TA",0.166335882316682
"20CS",0.566625735655406
"20LY",0.400905925591447
"19CS",0.613360285502855
"19TA",0.423748503242557
"20CS",0.537921210846745
"20LY",0.165382220161492
"19CS",0.488462513540663
"19TA",0.384419951898805
"20CS",0.54270401007939
"20LY",0.477306834991125
