"env","cor"
"19CS",0.800968730041831
"19TA",0.788154586175401
"20CS",0.720448660093318
"20LY",0.685910609750896
"19CS",0.800968730041831
"19TA",0.788154586175401
"20CS",0.720448660093318
"20LY",0.685910609750896
"19CS",0.800968730041831
"19TA",0.788154586175401
"20CS",0.720448660093318
"20LY",0.685910609750896
"19CS",0.800968730041831
"19TA",0.788154586175401
"20CS",0.720448660093318
"20LY",0.685910609750896
"19CS",0.800968730041831
"19TA",0.788154586175401
"20CS",0.720448660093318
"20LY",0.685910609750896
