"env","cor"
"19CS",0.778745714781773
"19TA",0.743324297545343
"20CS",0.772447726813708
"20LY",0.667310521056324
"19CS",0.741909795824876
"19TA",0.771668590031249
"20CS",0.715268720999373
"20LY",0.694866850412958
"19CS",0.72598769117225
"19TA",0.80973120553602
"20CS",0.746961911983541
"20LY",0.524225215384157
"19CS",0.785037322623407
"19TA",0.740481985726092
"20CS",0.754772966093663
"20LY",0.628063236717756
"19CS",0.723496886866965
"19TA",0.819565305214522
"20CS",0.783894053427801
"20LY",0.510457338729742
