"env","cor"
"19CS",0.730002393370005
"19TA",0.805322323071048
"20CS",0.839475094826306
"20LY",0.773548900382116
"19CS",0.72598892519404
"19TA",0.833828649843565
"20CS",0.785925861105453
"20LY",0.770348367332243
"19CS",0.686053661985379
"19TA",0.683081238184901
"20CS",0.757055723817746
"20LY",0.771705589722885
"19CS",0.724699069869905
"19TA",0.688945522032252
"20CS",0.832621453952378
"20LY",0.864391466235813
"19CS",0.756395100465038
"19TA",0.834705961776532
"20CS",0.765375601361206
"20LY",0.753934051000067
