"env","cor"
"19CS",0.819457556994831
"19TA",0.814009316557566
"20CS",0.809553086286108
"20LY",0.602554954386827
"19CS",0.819457556994831
"19TA",0.814009316557566
"20CS",0.809553086286108
"20LY",0.602554954386827
"19CS",0.819457556994831
"19TA",0.814009316557566
"20CS",0.809553086286108
"20LY",0.602554954386827
"19CS",0.819457556994831
"19TA",0.814009316557566
"20CS",0.809553086286108
"20LY",0.602554954386827
"19CS",0.819457556994831
"19TA",0.814009316557566
"20CS",0.809553086286108
"20LY",0.602554954386827
