"","V1","V2"
"0.824939270544848",0.824939270544848,1.0057131860433e-45
"0.825104965871927",0.825104965871927,9.32141402798431e-46
"0.825270506087549",0.825270506087549,8.63943990940862e-46
"0.825436004036708",0.825436004036708,8.0068744388091e-46
"0.825601728455052",0.825601728455052,7.41925575265811e-46
"0.825767874716277",0.825767874716277,6.87287213350453e-46
"0.825934583512931",0.825934583512931,6.36455834527774e-46
"0.826101891433996",0.826101891433996,5.89172683965797e-46
"0.826269824779183",0.826269824779183,5.4519959646916e-46
"0.826438409681083",0.826438409681083,5.04314337545207e-46
"0.826607583548158",0.826607583548158,4.66328617133871e-46
"0.82677703640199",0.82677703640199,4.3111163458159e-46
"0.826946922908967",0.826946922908967,3.98439981004384e-46
"0.82711692173832",0.82711692173832,3.68193447333622e-46
"0.827287094121005",0.827287094121005,3.40186174803674e-46
"0.827457296925822",0.827457296925822,3.14277640141102e-46
"0.827627771505586",0.827627771505586,2.90280302510285e-46
"0.82779862281034",0.82779862281034,2.6804479804846e-46
"0.827969943496438",0.827969943496438,2.47436522992231e-46
"0.828141907467745",0.828141907467745,2.28323762507798e-46
"0.82831485247202",0.82831485247202,2.10571752031351e-46
"0.828488953154406",0.828488953154406,1.94077189906936e-46
"0.828664404546716",0.828664404546716,1.78744891977697e-46
"0.828841240977778",0.828841240977778,1.64501369889103e-46
"0.8290195005725",0.8290195005725,1.51277134150719e-46
"0.829199215544629",0.829199215544629,1.39007190230747e-46
"0.829380149163548",0.829380149163548,1.27646465495617e-46
"0.829562420516417",0.829562420516417,1.17128475065912e-46
"0.829745672793283",0.829745672793283,1.07416382233537e-46
"0.829929841256717",0.829929841256717,9.84567234206146e-47
"0.830114753325563",0.830114753325563,9.02031690478451e-47
"0.830300295190314",0.830300295190314,8.26080870422441e-47
"0.830486401637374",0.830486401637374,7.56241605665483e-47
"0.830672989359724",0.830672989359724,6.92073910967252e-47
"0.830859965044623",0.830859965044623,6.33165328578818e-47
"0.831047321777695",0.831047321777695,5.79102636872094e-47
"0.83123504850554",0.83123504850554,5.29504463394655e-47
"0.831423072243542",0.831423072243542,4.8403206346994e-47
"0.831611306742655",0.831611306742655,4.42370998235665e-47
"0.831799878473724",0.831799878473724,4.0418537192299e-47
"0.831988667837437",0.831988667837437,3.69215996524344e-47
"0.83217765470356",0.83217765470356,3.37202137545317e-47
