"env","cor"
"19CS",0.244966620650841
"19TA",0.523319787519171
"20CS",0.329310070034036
"20LY",0.330881434562889
"19CS",0.282212154966691
"19TA",0.472858800177631
"20CS",0.428961564773292
"20LY",0.257455374285533
"19CS",0.204073402158146
"19TA",0.452460761414607
"20CS",0.292635860850695
"20LY",0.393413824714135
"19CS",0.336774835249759
"19TA",0.646213826802953
"20CS",0.290374966253685
"20LY",0.477760746881086
"19CS",0.231330368481408
"19TA",0.247002123117641
"20CS",0.229136703526562
"20LY",0.414168769846785
