"env","cor"
"19CS",0.715678360632409
"19TA",0.737767394782939
"20CS",0.801853851878756
"20LY",0.714492972878286
"19CS",0.671449992025105
"19TA",0.661197630593888
"20CS",0.718508907804617
"20LY",0.65711630272492
"19CS",0.644704203524431
"19TA",0.672961387065858
"20CS",0.776575770731544
"20LY",0.697096709878952
"19CS",0.677225931527299
"19TA",0.591143431188317
"20CS",0.721922843860863
"20LY",0.70195320749435
"19CS",0.558718072456447
"19TA",0.570328651473112
"20CS",0.766036852804458
"20LY",0.751287926710525
