"env","cor"
"19CS",0.693726011542049
"19TA",0.844691856019323
"20CS",0.680893021786281
"20LY",0.77724528924218
"19CS",0.758288675751039
"19TA",0.803092340523879
"20CS",0.688378838644154
"20LY",0.74647926516848
"19CS",0.810063361303285
"19TA",0.768922602790526
"20CS",0.733375756482435
"20LY",0.852332384563078
"19CS",0.792638227730658
"19TA",0.795752194810824
"20CS",0.701154164865245
"20LY",0.895986565989984
"19CS",0.785944339461431
"19TA",0.755268484483685
"20CS",0.695522575304729
"20LY",0.777154810768873
