"env","cor"
"19CS",0.332749971254642
"19TA",0.561178453517043
"20CS",0.342158688048306
"20LY",0.365431487035411
"19CS",0.194233409525676
"19TA",0.553089798212316
"20CS",0.326087486355741
"20LY",0.312766766081219
"19CS",0.190146588438307
"19TA",0.575614138725408
"20CS",0.213217759777682
"20LY",0.432569236093043
"19CS",0.197031240590578
"19TA",0.499964314166998
"20CS",0.409465207260819
"20LY",0.205036777934963
"19CS",0.168922068984328
"19TA",0.463100155169755
"20CS",0.29784719164425
"20LY",0.355580909617799
