"env","cor"
"19CS",0.283493715884389
"19TA",0.485534173749455
"20CS",0.503330527613194
"20LY",0.412453888224839
"19CS",0.251298872104292
"19TA",0.464822715202326
"20CS",0.32971795530204
"20LY",0.354008444420767
"19CS",0.306662605784105
"19TA",0.42194460433758
"20CS",0.517143293951843
"20LY",0.401231324421811
"19CS",0.29987517253468
"19TA",0.583011246593926
"20CS",0.380798307404772
"20LY",0.348870016724196
"19CS",0.404978604130111
"19TA",0.368007720001382
"20CS",0.362069894540919
"20LY",0.369276345297785
