"env","cor"
"19CS",0.66225488937188
"19TA",0.553068578634622
"20CS",0.698167623672927
"20LY",0.303471747557153
"19CS",0.66225488937188
"19TA",0.553068578634622
"20CS",0.698167623672927
"20LY",0.303471747557153
"19CS",0.66225488937188
"19TA",0.553068578634622
"20CS",0.698167623672927
"20LY",0.303471747557153
"19CS",0.66225488937188
"19TA",0.553068578634622
"20CS",0.698167623672927
"20LY",0.303471747557153
"19CS",0.66225488937188
"19TA",0.553068578634622
"20CS",0.698167623672927
"20LY",0.303471747557153
