"env","cor"
"19CS",0.631617421588726
"19TA",0.725464805043444
"20CS",0.693650883731993
"20LY",0.644209908908782
"19CS",0.631617421588726
"19TA",0.725464805043444
"20CS",0.693650883731993
"20LY",0.644209908908782
"19CS",0.631617421588726
"19TA",0.725464805043444
"20CS",0.693650883731993
"20LY",0.644209908908782
"19CS",0.631617421588726
"19TA",0.725464805043444
"20CS",0.693650883731993
"20LY",0.644209908908782
"19CS",0.631617421588726
"19TA",0.725464805043444
"20CS",0.693650883731993
"20LY",0.644209908908782
