22376.38 -236.4732 31702.95 923.3386 1656.26 102913.4
13128.8 -752.837 19297.64 797.5696 974.5 70602.15
10437.32 -747.2631 10321.1 515.3125 312.8776 56416.74
5992.396 -392.0849 3394.679 389.9746 751.6593 49475.31
7537.371 -159.614 8436.307 305.9104 -43.46499 40986.2
5964.344 -58.38612 359.6703 268.5999 -514.0129 29887.99
5410.291 -258.8636 6146.925 340.0876 -478.9038 31378.28
3550.141 -29.23464 4029.38 257.4572 -86.84508 33759.49
5202.161 418.9798 2215.332 287.153 128.6817 22557.35
5265.905 21.50818 5933.071 268.5156 432.8127 31963.62
4234.768 -0.3434025 4945.068 231.5763 191.1078 34132.47
4847.131 192.361 5045.973 195.948 297.6669 36067.93
5963.532 -428.2597 2045.169 303.2697 571.4473 21427.29
5158.045 -256.5521 4510.474 230.5454 -845.5221 28721.71
5002.786 -172.4375 3692.313 253.4301 -660.6549 27645.23
5490.751 -438.4351 2530.632 370.2793 514.8779 26608.14
4385.935 -90.53748 5962.006 300.2148 -256.3989 36955.5
4648.291 45.8266 7372.996 319.9101 -331.3189 48376.75
4584.551 -245.6449 4910.971 376.2055 -1102.109 39377.49
4800.936 -55.81883 1309.376 266.5987 -1109.059 60430.13
4929.35 -21.19925 5212.675 351.8374 -616.9623 40799.51
4002.402 -55.12284 9134.606 274.8188 -416.0557 73283.99
3879.769 -34.48864 4768.281 177.0126 -0.7578214 53952.23
3808.256 -169.7156 2620.653 290.1203 -1468.33 68097.58
4067.709 -250.5249 19.62793 266.7933 -690.451 61188.07
4776.897 -18.44692 152.379 241.9884 319.7547 76205.82
3462.882 33.72377 2770.327 356.4401 578.3352 65910.72
3011.189 41.56356 5155.016 227.9756 661.6456 83660.55
4236.885 -250.3309 3292.197 229.5992 -531.7294 93160.34
5617.403 -322.8065 5788.57 297.0923 338.8887 88032.89
5243.857 -121.6088 6227.979 219.9387 -567.6659 67216.84
4261.916 -44.25749 1394.054 300.0909 -248.1243 40493.91
5068.455 -193.2785 2409.582 240.2759 -255.8782 60951.43
4606.588 -315.9797 2489.999 231.3021 128.1183 82603.34
3854.531 -59.59141 2749.01 330.9681 -1109.611 61529.08
5146.605 -231.2232 50.53515 213.969 -450.0781 50778
4434.337 -86.08891 261.182 371.2692 -631.747 29756.31
4456.887 -234.3233 394.0303 264.6301 97.04989 40681.47
3561.789 -58.89354 4622.348 236.6494 182.4296 50196.32
5115.081 -112.1742 5876.307 210.6791 -100.9461 48927.91
4441.769 -211.7587 3510.456 281.5512 51.73533 37709.93
5890.94 -163.6875 8602.678 275.8844 22.7798 48484.75
5931.536 -118.834 7276.101 152.7369 -49.64033 54974.58
3826.113 -53.53948 7010.753 239.9206 -107.1684 47130.38
3949.807 -174.7859 5706.927 263.2841 -435.7283 45621.28
4784.277 37.98691 11098.01 211.4763 -228.7569 55174.44
5357.269 -109.9538 7601.442 282.3847 -557.272 36472.4
4054.756 -60.56834 4773.688 209.8582 -885.632 38193.72
3973.43 -141.9707 4519.019 254.9746 -623.714 28997.14
4422.193 -22.02726 6786.37 281.7299 -422.2568 36724.62
