"env","cor"
"19CS",0.173379593590574
"19TA",0.271481314927776
"20CS",0.246440825451285
"20LY",-0.102294008367875
"19CS",0.215428248744483
"19TA",0.537461916032888
"20CS",0.338783708945786
"20LY",0.306215809398637
"19CS",0.265267046477788
"19TA",0.136308776423442
"20CS",0.413070888302127
"20LY",0.191250139987288
"19CS",0.267561233375567
"19TA",0.249560972327589
"20CS",0.228568997352189
"20LY",0.000341830921846637
"19CS",0.189446203273387
"19TA",0.360141555271675
"20CS",0.343826042837944
"20LY",0.206511875014201
