"env","cor"
"19CS",0.674525209912584
"19TA",0.57381320843912
"20CS",0.669268147319881
"20LY",0.64556873721215
"19CS",0.674525209912584
"19TA",0.57381320843912
"20CS",0.669268147319881
"20LY",0.64556873721215
"19CS",0.674525209912584
"19TA",0.57381320843912
"20CS",0.669268147319881
"20LY",0.64556873721215
"19CS",0.674525209912584
"19TA",0.57381320843912
"20CS",0.669268147319881
"20LY",0.64556873721215
"19CS",0.674525209912584
"19TA",0.57381320843912
"20CS",0.669268147319881
"20LY",0.64556873721215
