"env","cor"
"19CS",0.827190253793066
"19TA",0.832767184637925
"20CS",0.848431503494573
"20LY",0.762407822298659
"19CS",0.875339449478777
"19TA",0.848999516490891
"20CS",0.89390691050935
"20LY",0.825173317464898
"19CS",0.830827272127599
"19TA",0.843931449090494
"20CS",0.866202901024283
"20LY",0.700597964367857
"19CS",0.769194326594269
"19TA",0.655631370963979
"20CS",0.804185410222571
"20LY",0.62286364628053
"19CS",0.856850433931531
"19TA",0.768967503962607
"20CS",0.901924233916467
"20LY",0.830393019206067
