"env","cor"
"19CS",0.348218934044271
"19TA",0.406374966890363
"20CS",0.321622891084614
"20LY",0.48404215484746
"19CS",0.298114593737143
"19TA",0.68188702248545
"20CS",0.477795022862836
"20LY",0.390339959576286
"19CS",0.322739267130838
"19TA",0.537705296683436
"20CS",0.341694000495483
"20LY",0.417939372905866
"19CS",0.280975321331284
"19TA",0.442427860046989
"20CS",0.391121575721589
"20LY",0.273163458488452
"19CS",0.322142126260682
"19TA",0.503294799287374
"20CS",0.393295385969267
"20LY",0.427062747553879
