"env","cor"
"19CS",0.255059323170567
"19TA",0.447804852751548
"20CS",0.236064530833888
"20LY",0.266101428345509
"19CS",0.255059323170567
"19TA",0.447804852751548
"20CS",0.236064530833888
"20LY",0.266101428345509
"19CS",0.255059323170567
"19TA",0.447804852751548
"20CS",0.236064530833888
"20LY",0.266101428345509
"19CS",0.255059323170567
"19TA",0.447804852751548
"20CS",0.236064530833888
"20LY",0.266101428345509
"19CS",0.255059323170567
"19TA",0.447804852751548
"20CS",0.236064530833888
"20LY",0.266101428345509
