"env","cor"
"19CS",0.831919247922245
"19TA",0.845581277927586
"20CS",0.682559186106963
"20LY",0.791961818284245
"19CS",0.831919247922245
"19TA",0.845581277927586
"20CS",0.682559186106963
"20LY",0.791961818284245
"19CS",0.831919247922245
"19TA",0.845581277927586
"20CS",0.682559186106963
"20LY",0.791961818284245
"19CS",0.831919247922245
"19TA",0.845581277927586
"20CS",0.682559186106963
"20LY",0.791961818284245
"19CS",0.831919247922245
"19TA",0.845581277927586
"20CS",0.682559186106963
"20LY",0.791961818284245
