"env","cor"
"19CS",0.611490989523546
"19TA",0.532312100923213
"20CS",0.758606957745527
"20LY",0.703220337078829
"19CS",0.693000067988983
"19TA",0.588633635476614
"20CS",0.745529064896289
"20LY",0.635369132802338
"19CS",0.646844690097005
"19TA",0.598941730419782
"20CS",0.797892874071471
"20LY",0.681285782592656
"19CS",0.639188205091736
"19TA",0.435725218083953
"20CS",0.789339883237122
"20LY",0.727986562897805
"19CS",0.685494062707888
"19TA",0.63385176952576
"20CS",0.789111852862167
"20LY",0.558144914047283
