"env","cor"
"19CS",0.782415457637914
"19TA",0.703079111216935
"20CS",0.727719777085173
"20LY",0.747447712042956
"19CS",0.782415457637914
"19TA",0.703079111216935
"20CS",0.727719777085173
"20LY",0.747447712042956
"19CS",0.782415457637914
"19TA",0.703079111216935
"20CS",0.727719777085173
"20LY",0.747447712042956
"19CS",0.782415457637914
"19TA",0.703079111216935
"20CS",0.727719777085173
"20LY",0.747447712042956
"19CS",0.782415457637914
"19TA",0.703079111216935
"20CS",0.727719777085173
"20LY",0.747447712042956
