"env","cor"
"19CS",0.23972926532208
"19TA",0.491387838809167
"20CS",0.411476322636966
"20LY",0.176487293760947
"19CS",0.196286654781397
"19TA",0.620475035970239
"20CS",0.477875662700147
"20LY",0.530674443977066
"19CS",0.247506716181364
"19TA",0.554381676863435
"20CS",0.371570415194435
"20LY",0.290084733217145
"19CS",0.272726738802502
"19TA",0.55971807255456
"20CS",0.51019269050124
"20LY",0.574339031099811
"19CS",0.374001345670792
"19TA",0.576977103332662
"20CS",0.475451966828392
"20LY",0.393848967332513
