"env","cor"
"19CS",0.334417981773668
"19TA",0.385288205770322
"20CS",0.345164814227694
"20LY",0.240356111348754
"19CS",0.334417981773668
"19TA",0.385288205770322
"20CS",0.345164814227694
"20LY",0.240356111348754
"19CS",0.334417981773668
"19TA",0.385288205770322
"20CS",0.345164814227694
"20LY",0.240356111348754
"19CS",0.334417981773668
"19TA",0.385288205770322
"20CS",0.345164814227694
"20LY",0.240356111348754
"19CS",0.334417981773668
"19TA",0.385288205770322
"20CS",0.345164814227694
"20LY",0.240356111348754
