"env","cor"
"19CS",0.733888803475922
"19TA",0.743566971368263
"20CS",0.673250011695234
"20LY",0.746173075814236
"19CS",0.805493507690923
"19TA",0.782921655678366
"20CS",0.711461989244573
"20LY",0.698088951394578
"19CS",0.742418101247201
"19TA",0.759085862528397
"20CS",0.57596068992446
"20LY",0.798286330049323
"19CS",0.820493874007208
"19TA",0.759714276200787
"20CS",0.719558837527895
"20LY",0.79884653097195
"19CS",0.79030236007379
"19TA",0.747954285871721
"20CS",0.758365625169815
"20LY",0.762449588095948
