"env","cor"
"19CS",0.823922502799197
"19TA",0.842118111363806
"20CS",0.620100792184978
"20LY",0.732182117537869
"19CS",0.813649901322282
"19TA",0.733978370820812
"20CS",0.65574768285169
"20LY",0.739898507869188
"19CS",0.844770312545839
"19TA",0.789545453568332
"20CS",0.679238734806075
"20LY",0.847803787312895
"19CS",0.777895335223578
"19TA",0.855753740323335
"20CS",0.661744739869083
"20LY",0.749589061084929
"19CS",0.763136951192543
"19TA",0.753428977129065
"20CS",0.686818463960428
"20LY",0.784886266672208
