"env","cor"
"19CS",0.368964119988696
"19TA",0.352038894043566
"20CS",0.237014899728972
"20LY",0.537933911915892
"19CS",0.348024189952279
"19TA",0.498923717910607
"20CS",0.331655683229246
"20LY",0.189022646391023
"19CS",0.1565835718922
"19TA",0.214373867650039
"20CS",0.269195981978646
"20LY",0.608496219173289
"19CS",0.332721299380323
"19TA",0.366412131391537
"20CS",0.30156349551945
"20LY",0.250841293223416
"19CS",0.30316915290127
"19TA",0.465652390434527
"20CS",0.344666879145916
"20LY",0.00525337802243934
