30942.62 1302.289 23115.8 3428.079 -12911.55 129162.8
30182.1 -349.6586 47796.68 3305.432 -13150.48 167532.3
50063.5 5914.872 31529.01 6918.926 -15701.76 119837
53836.59 3409.186 46359.88 5490.135 -14757.75 129726.8
30400.83 5200.143 15812.34 6534.667 -16454.93 122204.7
37557.17 5628.268 24908.83 7807.313 -11202.24 83892.48
64093.82 7192.243 60253.16 5237.051 -928.2414 102610.1
56409.36 5468.536 51395.99 4135.805 -101.2144 109600.8
61149.8 5546.099 75974.21 2809.185 3944.853 132686.3
75289.7 6715.308 90401.46 4040.532 4489.469 145086.1
53626.8 4566.615 69217.71 2916.8 4997.215 129835.7
77633.3 2894.263 82927.38 2727.085 5107.402 132165.5
59011.48 4639.87 51879.28 3634.74 8642.41 107801.7
60715.8 -384.6569 40757.73 3986.565 12800.17 138077.9
50364.66 3171.12 37426.66 6470.969 9560.18 74303.62
66966.98 3483.032 17658.08 3745.615 7073.096 60190.1
54332.9 2256.86 1851.644 3409.657 7503.469 80138.28
53647.84 3916.499 31442.43 4960.198 12922.11 99954.7
50881.63 5965.737 29045.15 2953.868 6955.768 72529.11
59008.52 7425.812 47567.28 3486.89 11191.79 114451.2
44862.84 5175.57 44244.75 3663.344 13728.03 123904.5
37475.6 6117.845 31019 3318.824 8643.467 97448.96
32478.38 4720.908 34290.15 3289.774 6686.311 98739.03
45571.01 6144.537 43800.79 4613.328 6274.635 108451.4
54213.78 5329.654 62987.5 2195.779 5119.846 150078.4
26725.68 2704.318 23830.98 4674.148 -36.31344 90337
33961.26 1274.62 4517.97 3450.698 11434.27 118547
27055.02 3071.268 22930.59 2267.98 9638.8 88623.53
37730.32 2595.476 22793.61 1934.168 7061.177 88465.36
43520.06 2506.05 39624.67 2597.534 11461.53 114400
27413.13 2510.282 25789.9 1857.042 6981.488 80646.68
32588.53 16.04473 47911.35 3144.333 4845.436 133243.5
49661.03 3600.679 73012.22 2905.255 9086.324 145783.9
28428.1 1090.304 42341.44 1704.382 3192.441 109069.4
34453.02 1850.115 62564.23 1982.114 2330.839 164749.6
52541.49 4443.821 101929.5 1845.608 14355.52 289684.7
54709.53 2179.069 78374.12 1291.545 9391.618 235641.1
66346.66 3190.757 91842.33 1866.65 14934.28 313345.8
65023.49 2447.065 90864.85 2808.752 15767.59 268892.5
97582.56 5668.216 118930.5 2527.939 17070.15 256032
63994.69 4129.857 75160.73 1616.152 9662.843 141902.1
80149.99 -1620.864 101561.8 1868.205 1801.449 170904
123252.8 3295.048 147284.3 1845.72 6853.844 209742.1
107722.8 2271.624 91784.13 2184.208 6543.447 144405.7
77073.42 647.6164 53544.3 2976.817 7144.118 91844.32
80446.21 4480.895 31961.14 3138.191 7597.635 100273.3
57431.94 1628.566 23516.36 1909.426 3555.245 62698.33
89844.09 5150.877 74391.95 2629.85 1883.805 97580.95
74951.82 4150.313 56901.53 2909.706 -774.3102 97647.65
89685.62 6403.628 49900.87 2900.465 -1460.027 74378.21
