"env","cor"
"19CS",0.71223044364338
"19TA",0.721613136549573
"20CS",0.802379357133391
"20LY",0.687019097008591
"19CS",0.682144779734249
"19TA",0.697627438709115
"20CS",0.728402982830825
"20LY",0.642566399874493
"19CS",0.661235939807797
"19TA",0.645467774416326
"20CS",0.767693294275315
"20LY",0.688553708610765
"19CS",0.672117779681131
"19TA",0.611728061477072
"20CS",0.715687038944593
"20LY",0.699090537677516
"19CS",0.574876016318484
"19TA",0.576456645179777
"20CS",0.757075086517573
"20LY",0.74375636467799
