"env","cor"
"19CS",0.818657045265604
"19TA",0.826367656713378
"20CS",0.779134784289505
"20LY",0.633319539972609
"19CS",0.818657045265604
"19TA",0.826367656713378
"20CS",0.779134784289505
"20LY",0.633319539972609
"19CS",0.818657045265604
"19TA",0.826367656713378
"20CS",0.779134784289505
"20LY",0.633319539972609
"19CS",0.818657045265604
"19TA",0.826367656713378
"20CS",0.779134784289505
"20LY",0.633319539972609
"19CS",0.818657045265604
"19TA",0.826367656713378
"20CS",0.779134784289505
"20LY",0.633319539972609
