"env","cor"
"19CS",0.510245264518733
"19TA",0.370720319218645
"20CS",0.627918256220331
"20LY",0.315404100656538
"19CS",0.510245264518733
"19TA",0.370720319218645
"20CS",0.627918256220331
"20LY",0.315404100656538
"19CS",0.510245264518733
"19TA",0.370720319218645
"20CS",0.627918256220331
"20LY",0.315404100656538
"19CS",0.510245264518733
"19TA",0.370720319218645
"20CS",0.627918256220331
"20LY",0.315404100656538
"19CS",0.510245264518733
"19TA",0.370720319218645
"20CS",0.627918256220331
"20LY",0.315404100656538
