"env","cor"
"19CS",0.221655741230217
"19TA",0.562654458135643
"20CS",0.542350198678315
"20LY",0.344412910149859
"19CS",0.221655741230217
"19TA",0.562654458135643
"20CS",0.542350198678315
"20LY",0.344412910149859
"19CS",0.221655741230217
"19TA",0.562654458135643
"20CS",0.542350198678315
"20LY",0.344412910149859
"19CS",0.221655741230217
"19TA",0.562654458135643
"20CS",0.542350198678315
"20LY",0.344412910149859
"19CS",0.221655741230217
"19TA",0.562654458135643
"20CS",0.542350198678315
"20LY",0.344412910149859
