pedigree,female,male,env,blue
ATx2927/RTx2937,ATx2927,RTx2937,19TA,2.801
ATx2930/R02107,ATx2930,R02107,19TA,2.906
ATx2930/R05393,ATx2930,R05393,19TA,3.576
ATx2930/R07178,ATx2930,R07178,19TA,3.191
ATx2930/R11158,ATx2930,R11158,19TA,2.096
ATx2930/R12154,ATx2930,R12154,19TA,3.366
ATx2930/RTx2940,ATx2930,RTx2940,19TA,3.036
ATx2931/R01302,ATx2931,R01302,19TA,2.481
ATx2931/R07161,ATx2931,R07161,19TA,3.016
ATx2931/R08304,ATx2931,R08304,19TA,3.041
ATx2931/R11208,ATx2931,R11208,19TA,2.681
ATx2931/RTx2940,ATx2931,RTx2940,19TA,2.791
ATx2934/R05386,ATx2934,R05386,19TA,2.636
ATx2934/R11208,ATx2934,R11208,19TA,3.421
ATx2934/RTx2935,ATx2934,RTx2935,19TA,3.401
ATx3408/R05330,ATx3408,R05330,19TA,3.491
ATx3408/RTx2935,ATx3408,RTx2935,19TA,3.351
ATx644/R05330,ATx644,R05330,19TA,2.936
ATx644/RTx2935,ATx644,RTx2935,19TA,2.621
A01021/R01302,A01021,R01302,20CS,2.389
A01021/R02107,A01021,R02107,20CS,2.617
A01021/R05425,A01021,R05425,20CS,2.554
A01021/R07178,A01021,R07178,20CS,2.992
A01021/R11158,A01021,R11158,20CS,1.694
A01021/R12145,A01021,R12145,20CS,1.962
A01021/RTx2917,A01021,RTx2917,20CS,2.959
A01021/RTx2935,A01021,RTx2935,20CS,2.697
A01021/RTx2943,A01021,RTx2943,20CS,2.909
A01046/R04104,A01046,R04104,20CS,2.489
A01046/R05386,A01046,R05386,20CS,2.817
A01046/R05512,A01046,R05512,20CS,2.644
A01046/R11208,A01046,R11208,20CS,2.677
A01046/R12156,A01046,R12156,20CS,2.164
A01046/RTx2914,A01046,RTx2914,20CS,3.002
A01046/RTx2935,A01046,RTx2935,20CS,2.932
A01362/R04060,A01362,R04060,20CS,2.489
A01362/R05330,A01362,R05330,20CS,2.579
A01362/R05512,A01362,R05512,20CS,2.322
A01362/R07178,A01362,R07178,20CS,2.802
A01362/R08304,A01362,R08304,20CS,2.414
A01362/R12145,A01362,R12145,20CS,1.989
A01362/RTx2912,A01362,RTx2912,20CS,2.739
A01362/RTx2914,A01362,RTx2914,20CS,1.962
A01362/RTx2919,A01362,RTx2919,20CS,2.782
A01362/RTx2937,A01362,RTx2937,20CS,2.587
A01362/RTx2943,A01362,RTx2943,20CS,3.239
A03017/R04060,A03017,R04060,20CS,2.562
A03017/R04104,A03017,R04104,20CS,3.147
A03017/RTx2918,A03017,RTx2918,20CS,3.149
A03017/RTx2920,A03017,RTx2920,20CS,2.812
A03032/R04060,A03032,R04060,20CS,2.437
A03032/R08297,A03032,R08297,20CS,2.407
A03032/RTx2913,A03032,RTx2913,20CS,2.774
A03032/RTx2918,A03032,RTx2918,20CS,2.654
A03032/RTx2942,A03032,RTx2942,20CS,2.862
A03032/RTx2943,A03032,RTx2943,20CS,2.969
A03040/R03248,A03040,R03248,20CS,2.622
A03040/R04104,A03040,R04104,20CS,1.444
A03040/R05393,A03040,R05393,20CS,2.459
A03040/R07178,A03040,R07178,20CS,2.632
A03040/R08306,A03040,R08306,20CS,2.629
A03040/R12071,A03040,R12071,20CS,2.697
A03040/R12154,A03040,R12154,20CS,2.607
A03040/RTx2913,A03040,RTx2913,20CS,2.534
A03040/RTx2917,A03040,RTx2917,20CS,2.414
A03040/RTx2940,A03040,RTx2940,20CS,2.602
A03040/RTx2942,A03040,RTx2942,20CS,2.149
A03043/R01302,A03043,R01302,20CS,2.584
A03043/R04104,A03043,R04104,20CS,2.787
A03043/R05330,A03043,R05330,20CS,2.674
A03043/R05386,A03043,R05386,20CS,3.049
A03043/R05425,A03043,R05425,20CS,2.764
A03043/R08297,A03043,R08297,20CS,2.622
A03043/R08304,A03043,R08304,20CS,2.589
A03043/R12148,A03043,R12148,20CS,2.642
A03043/RTx2913,A03043,RTx2913,20CS,2.734
A03043/RTx2920,A03043,RTx2920,20CS,2.519
A03043/RTx2940,A03043,RTx2940,20CS,2.642
A03054/R01302,A03054,R01302,20CS,2.084
A03054/R05405,A03054,R05405,20CS,2.694
A03054/R07161,A03054,R07161,20CS,2.509
A03054/R12156,A03054,R12156,20CS,2.032
A03054/RTx2918,A03054,RTx2918,20CS,2.317
A03054/RTx2936,A03054,RTx2936,20CS,2.434
A03054/RTx2940,A03054,RTx2940,20CS,2.307
A03054/RTx2941,A03054,RTx2941,20CS,2.129
A03055/R04104,A03055,R04104,20CS,1.649
A03055/R05330,A03055,R05330,20CS,2.557
A03055/R07161,A03055,R07161,20CS,2.667
A03055/R08297,A03055,R08297,20CS,2.224
A03055/R12148,A03055,R12148,20CS,2.257
A03055/RTx2918,A03055,RTx2918,20CS,2.457
A03055/RTx2936,A03055,RTx2936,20CS,2.397
A03055/RTx2942,A03055,RTx2942,20CS,2.582
A03055/RTx2943,A03055,RTx2943,20CS,2.652
A03055/RTx2944,A03055,RTx2944,20CS,2.389
A03089/R04104,A03089,R04104,20CS,2.417
A03089/R05393,A03089,R05393,20CS,2.747
A03089/R08224,A03089,R08224,20CS,2.449
A03089/R12157,A03089,R12157,20CS,2.719
A03089/RTx2914,A03089,RTx2914,20CS,2.784
A03089/RTx2917,A03089,RTx2917,20CS,2.579
A03093/R02107,A03093,R02107,20CS,2.517
A03093/R05386,A03093,R05386,20CS,2.787
A03093/R05405,A03093,R05405,20CS,3.089
A03093/R07178,A03093,R07178,20CS,2.749
A03093/R08297,A03093,R08297,20CS,2.314
A03093/R12148,A03093,R12148,20CS,2.394
A03093/RTx2913,A03093,RTx2913,20CS,2.877
A03093/RTx2917,A03093,RTx2917,20CS,2.354
A03093/RTx2920,A03093,RTx2920,20CS,2.769
A03093/RTx2940,A03093,RTx2940,20CS,2.669
A03093/RTx2944,A03093,RTx2944,20CS,2.642
A03121/R02107,A03121,R02107,20CS,2.432
A03121/R05330,A03121,R05330,20CS,2.819
A03121/R05425,A03121,R05425,20CS,2.214
A03121/R07178,A03121,R07178,20CS,2.794
A03121/R08224,A03121,R08224,20CS,2.462
A03121/R08303,A03121,R08303,20CS,2.134
A03121/R12157,A03121,R12157,20CS,2.202
A03121/RTx2913,A03121,RTx2913,20CS,2.579
A03121/RTx2919,A03121,RTx2919,20CS,2.584
A03121/RTx2935,A03121,RTx2935,20CS,2.372
A03121/RTx2944,A03121,RTx2944,20CS,2.249
A05071/R02107,A05071,R02107,20CS,2.579
A05071/R04060,A05071,R04060,20CS,2.314
A05071/R05330,A05071,R05330,20CS,2.594
A05071/R05405,A05071,R05405,20CS,2.754
A05071/R05425,A05071,R05425,20CS,3.107
A05071/R08297,A05071,R08297,20CS,1.949
A05071/R11158,A05071,R11158,20CS,2.667
A05071/R12154,A05071,R12154,20CS,2.602
A05071/RTx2916,A05071,RTx2916,20CS,2.497
A05071/RTx2918,A05071,RTx2918,20CS,2.634
A05071/RTx2936,A05071,RTx2936,20CS,2.822
A05071/RTx2942,A05071,RTx2942,20CS,2.454
A05210/R03248,A05210,R03248,20CS,2.692
A05210/R05330,A05210,R05330,20CS,2.789
A05210/R05405,A05210,R05405,20CS,3.192
A05210/R05512,A05210,R05512,20CS,2.614
A05210/R08224,A05210,R08224,20CS,2.824
A05210/R12145,A05210,R12145,20CS,2.522
A05210/R12154,A05210,R12154,20CS,2.827
A05210/R12157,A05210,R12157,20CS,2.742
A05210/RTx2937,A05210,RTx2937,20CS,2.774
A05210/RTx2938,A05210,RTx2938,20CS,2.899
A05210/RTx2943,A05210,RTx2943,20CS,3.152
A05269/R01302,A05269,R01302,20CS,2.727
A05269/R05330,A05269,R05330,20CS,2.632
A05269/R07161,A05269,R07161,20CS,3.014
A05269/R08303,A05269,R08303,20CS,2.889
A05269/R08306,A05269,R08306,20CS,2.759
A05269/R11208,A05269,R11208,20CS,2.819
A05269/R12156,A05269,R12156,20CS,2.352
A05269/RTx2919,A05269,RTx2919,20CS,2.667
A05269/RTx2936,A05269,RTx2936,20CS,2.834
A05269/RTx2943,A05269,RTx2943,20CS,3.137
A05269/RTx2944,A05269,RTx2944,20CS,2.664
A06035/R03248,A06035,R03248,20CS,2.387
A06035/R05330,A06035,R05330,20CS,2.467
A06035/R12154,A06035,R12154,20CS,2.404
A06035/RTx2913,A06035,RTx2913,20CS,2.384
A06035/RTx2917,A06035,RTx2917,20CS,2.559
A06035/RTx2920,A06035,RTx2920,20CS,2.292
A06035/RTx2936,A06035,RTx2936,20CS,2.777
A06035/RTx2943,A06035,RTx2943,20CS,2.667
A06036/R04104,A06036,R04104,20CS,2.539
A06036/R08306,A06036,R08306,20CS,2.969
A06036/R11158,A06036,R11158,20CS,2.699
A06036/R12156,A06036,R12156,20CS,2.417
A06036/RTx2919,A06036,RTx2919,20CS,2.919
A06036/RTx2940,A06036,RTx2940,20CS,2.839
A07118/R07161,A07118,R07161,20CS,2.277
A07118/R08224,A07118,R08224,20CS,2.747
A07118/R08304,A07118,R08304,20CS,1.962
A07118/R12145,A07118,R12145,20CS,1.944
A07118/R12148,A07118,R12148,20CS,1.994
A07118/R12157,A07118,R12157,20CS,2.627
A07118/RTx2919,A07118,RTx2919,20CS,2.637
A07118/RTx2944,A07118,RTx2944,20CS,2.189
A07124/R01302,A07124,R01302,20CS,2.429
A07124/R04060,A07124,R04060,20CS,2.117
A07124/R05330,A07124,R05330,20CS,2.594
A07124/R05425,A07124,R05425,20CS,2.782
A07124/R07178,A07124,R07178,20CS,2.849
A07124/R11158,A07124,R11158,20CS,1.792
A07124/R11208,A07124,R11208,20CS,2.729
A07124/RTx2917,A07124,RTx2917,20CS,2.344
A07124/RTx2919,A07124,RTx2919,20CS,2.564
A07124/RTx2935,A07124,RTx2935,20CS,2.537
A07124/RTx2943,A07124,RTx2943,20CS,2.709
A08068/R03248,A08068,R03248,20CS,2.867
A08068/R07161,A08068,R07161,20CS,3.014
A08068/R11158,A08068,R11158,20CS,2.699
A08068/R12156,A08068,R12156,20CS,2.247
A08068/RTx2919,A08068,RTx2919,20CS,2.689
A08068/RTx2941,A08068,RTx2941,20CS,2.844
A08134/R02107,A08134,R02107,20CS,2.594
A08134/R04060,A08134,R04060,20CS,2.252
A08134/R05405,A08134,R05405,20CS,3.084
A08134/R07178,A08134,R07178,20CS,3.039
A08134/R08297,A08134,R08297,20CS,2.277
A08134/R11158,A08134,R11158,20CS,2.727
A08134/R12148,A08134,R12148,20CS,2.597
A08134/RTx2918,A08134,RTx2918,20CS,2.667
A08134/RTx2936,A08134,RTx2936,20CS,2.804
A08134/RTx2940,A08134,RTx2940,20CS,2.794
A08134/RTx2943,A08134,RTx2943,20CS,2.807
A08140/R04060,A08140,R04060,20CS,2.169
A08140/R04104,A08140,R04104,20CS,2.842
A08140/R05386,A08140,R05386,20CS,2.909
A08140/R07178,A08140,R07178,20CS,2.939
A08140/R08303,A08140,R08303,20CS,2.202
A08140/R12148,A08140,R12148,20CS,2.084
A08140/R12156,A08140,R12156,20CS,1.937
A08140/RTx2942,A08140,RTx2942,20CS,2.614
A08158/R01302,A08158,R01302,20CS,1.994
A08158/R03248,A08158,R03248,20CS,2.894
A08158/R05330,A08158,R05330,20CS,2.814
A08158/R07178,A08158,R07178,20CS,2.847
A08158/R08224,A08158,R08224,20CS,2.929
A08158/R12071,A08158,R12071,20CS,2.607
A08158/R12145,A08158,R12145,20CS,2.612
A08158/R12154,A08158,R12154,20CS,3.007
A08158/RTx2912,A08158,RTx2912,20CS,3.119
A08158/RTx2914,A08158,RTx2914,20CS,2.869
A08158/RTx2917,A08158,RTx2917,20CS,2.832
A08158/RTx2939,A08158,RTx2939,20CS,2.712
A11076/R04060,A11076,R04060,20CS,1.784
A11076/R07178,A11076,R07178,20CS,2.714
A11076/R08297,A11076,R08297,20CS,2.289
A11076/R12148,A11076,R12148,20CS,2.264
A11076/R12154,A11076,R12154,20CS,2.909
A11076/RTx2918,A11076,RTx2918,20CS,2.829
A11076/RTx2938,A11076,RTx2938,20CS,2.369
A11076/RTx2940,A11076,RTx2940,20CS,2.442
A11085/R02107,A11085,R02107,20CS,2.307
A11085/R03248,A11085,R03248,20CS,2.369
A11085/R04104,A11085,R04104,20CS,2.317
A11085/R07178,A11085,R07178,20CS,2.694
A11085/R12148,A11085,R12148,20CS,2.419
A11085/RTx2942,A11085,RTx2942,20CS,2.382
A11085/RTx2944,A11085,RTx2944,20CS,2.359
AHF14/R07161,AHF14,R07161,20CS,2.829
AHF14/RTx2943,AHF14,RTx2943,20CS,2.864
AKS116/R02107,AKS116,R02107,20CS,2.769
AKS116/R08303,AKS116,R08303,20CS,2.722
AKS116/RTx2917,AKS116,RTx2917,20CS,2.732
AKS116/RTx2920,AKS116,RTx2920,20CS,2.572
AKS116/RTx2936,AKS116,RTx2936,20CS,2.934
AKS116/RTx2940,AKS116,RTx2940,20CS,2.369
AKS116/RTx2942,AKS116,RTx2942,20CS,2.687
AKS116/RTx2944,AKS116,RTx2944,20CS,2.654
AKS117/R01302,AKS117,R01302,20CS,2.229
AKS117/R12148,AKS117,R12148,20CS,2.322
AKS117/RTx2914,AKS117,RTx2914,20CS,3.094
AKS117/RTx2942,AKS117,RTx2942,20CS,2.452
AKS118/R08303,AKS118,R08303,20CS,2.764
AKS118/R12156,AKS118,R12156,20CS,2.994
AKS118/RTx2912,AKS118,RTx2912,20CS,3.009
AKS118/RTx2916,AKS118,RTx2916,20CS,3.037
AKS118/RTx2918,AKS118,RTx2918,20CS,2.932
AKS118/RTx2935,AKS118,RTx2935,20CS,3.057
AKS118/RTx2943,AKS118,RTx2943,20CS,3.054
AKS119/R01302,AKS119,R01302,20CS,2.812
AKS119/R05386,AKS119,R05386,20CS,2.812
AKS119/R05393,AKS119,R05393,20CS,2.987
AKS119/R05512,AKS119,R05512,20CS,3.057
AKS119/R08304,AKS119,R08304,20CS,2.794
AKS119/RTx2914,AKS119,RTx2914,20CS,2.964
AKS119/RTx2918,AKS119,RTx2918,20CS,2.842
AKS119/RTx2919,AKS119,RTx2919,20CS,2.914
AKS120/R04060,AKS120,R04060,20CS,2.807
AKS120/R05425,AKS120,R05425,20CS,2.919
AKS120/R07161,AKS120,R07161,20CS,3.167
AKS120/R08303,AKS120,R08303,20CS,3.084
AKS120/R08306,AKS120,R08306,20CS,3.042
AKS120/R12071,AKS120,R12071,20CS,2.964
AKS120/R12148,AKS120,R12148,20CS,2.984
AKS120/RTx2918,AKS120,RTx2918,20CS,2.982
AKS120/RTx2935,AKS120,RTx2935,20CS,2.862
AKS120/RTx2942,AKS120,RTx2942,20CS,2.804
AKS120/RTx2944,AKS120,RTx2944,20CS,3.042
AN263/R08224,AN263,R08224,20CS,3.119
AN263/R11208,AN263,R11208,20CS,3.052
AN263/R12148,AN263,R12148,20CS,2.612
AN263/RTx2935,AN263,RTx2935,20CS,3.007
AN263/RTx2936,AN263,RTx2936,20CS,3.067
AN263/RTx2938,AN263,RTx2938,20CS,2.939
AN268/R11158,AN268,R11158,20CS,2.454
AN268/R12148,AN268,R12148,20CS,2.372
AN268/R12154,AN268,R12154,20CS,2.767
AN290/R02107,AN290,R02107,20CS,2.514
AN290/R03248,AN290,R03248,20CS,2.744
AN290/R05386,AN290,R05386,20CS,1.952
AN290/R07161,AN290,R07161,20CS,2.922
AN290/R12154,AN290,R12154,20CS,2.599
AN290/RTx2917,AN290,RTx2917,20CS,2.659
AN290/RTx2920,AN290,RTx2920,20CS,2.364
AN290/RTx2942,AN290,RTx2942,20CS,2.594
AN290/RTx2943,AN290,RTx2943,20CS,2.769
ATx2921/R01302,ATx2921,R01302,20CS,2.279
ATx2921/R05330,ATx2921,R05330,20CS,2.547
ATx2921/R05405,ATx2921,R05405,20CS,2.749
ATx2921/R07178,ATx2921,R07178,20CS,2.594
ATx2921/R12145,ATx2921,R12145,20CS,1.729
ATx2921/R12157,ATx2921,R12157,20CS,2.164
ATx2921/RTx2914,ATx2921,RTx2914,20CS,1.807
ATx2921/RTx2918,ATx2921,RTx2918,20CS,2.294
ATx2923/R03248,ATx2923,R03248,20CS,2.484
ATx2923/R04104,ATx2923,R04104,20CS,1.544
ATx2923/R05330,ATx2923,R05330,20CS,2.487
ATx2923/R05405,ATx2923,R05405,20CS,2.839
ATx2923/R05425,ATx2923,R05425,20CS,2.939
ATx2923/R08297,ATx2923,R08297,20CS,2.227
ATx2923/R11158,ATx2923,R11158,20CS,1.587
ATx2923/R11208,ATx2923,R11208,20CS,2.552
ATx2923/R12145,ATx2923,R12145,20CS,1.824
ATx2923/RTx2913,ATx2923,RTx2913,20CS,2.199
ATx2923/RTx2917,ATx2923,RTx2917,20CS,2.524
ATx2923/RTx2936,ATx2923,RTx2936,20CS,2.452
ATx2924/R04060,ATx2924,R04060,20CS,2.567
ATx2924/R05386,ATx2924,R05386,20CS,2.957
ATx2924/R05393,ATx2924,R05393,20CS,2.644
ATx2924/R05512,ATx2924,R05512,20CS,2.814
ATx2924/R08224,ATx2924,R08224,20CS,2.569
ATx2924/R11158,ATx2924,R11158,20CS,2.552
ATx2924/R12145,ATx2924,R12145,20CS,2.369
ATx2924/RTx2918,ATx2924,RTx2918,20CS,2.534
ATx2924/RTx2920,ATx2924,RTx2920,20CS,2.414
ATx2924/RTx2936,ATx2924,RTx2936,20CS,2.842
ATx2924/RTx2940,ATx2924,RTx2940,20CS,2.814
ATx2924/RTx2941,ATx2924,RTx2941,20CS,2.779
ATx2926/R01302,ATx2926,R01302,20CS,2.719
ATx2926/R05393,ATx2926,R05393,20CS,2.617
ATx2926/R05405,ATx2926,R05405,20CS,3.069
ATx2926/R07161,ATx2926,R07161,20CS,3.007
ATx2926/R08297,ATx2926,R08297,20CS,2.369
ATx2926/R08304,ATx2926,R08304,20CS,2.634
ATx2926/R12154,ATx2926,R12154,20CS,2.304
ATx2926/RTx2913,ATx2926,RTx2913,20CS,2.777
ATx2926/RTx2917,ATx2926,RTx2917,20CS,2.567
ATx2926/RTx2919,ATx2926,RTx2919,20CS,2.669
ATx2926/RTx2944,ATx2926,RTx2944,20CS,2.662
ATx2927/R12157,ATx2927,R12157,20CS,2.609
ATx2927/RTx2936,ATx2927,RTx2936,20CS,2.577
ATx2927/RTx2937,ATx2927,RTx2937,20CS,2.442
ATx2930/R01302,ATx2930,R01302,20CS,2.872
ATx2930/R02107,ATx2930,R02107,20CS,3.022
ATx2930/R03248,ATx2930,R03248,20CS,3.132
ATx2930/R05393,ATx2930,R05393,20CS,2.982
ATx2930/R05425,ATx2930,R05425,20CS,3.017
ATx2930/R07178,ATx2930,R07178,20CS,3.044
ATx2930/R08303,ATx2930,R08303,20CS,2.989
ATx2930/R11158,ATx2930,R11158,20CS,2.132
ATx2930/R12154,ATx2930,R12154,20CS,3.029
ATx2930/RTx2920,ATx2930,RTx2920,20CS,2.697
ATx2930/RTx2940,ATx2930,RTx2940,20CS,2.882
ATx2930/RTx2942,ATx2930,RTx2942,20CS,2.927
ATx2931/R01302,ATx2931,R01302,20CS,2.499
ATx2931/R05405,ATx2931,R05405,20CS,2.617
ATx2931/R07161,ATx2931,R07161,20CS,2.749
ATx2931/R08297,ATx2931,R08297,20CS,2.364
ATx2931/R08304,ATx2931,R08304,20CS,2.364
ATx2931/R08306,ATx2931,R08306,20CS,2.484
ATx2931/R11208,ATx2931,R11208,20CS,2.617
ATx2931/RTx2936,ATx2931,RTx2936,20CS,2.379
ATx2931/RTx2940,ATx2931,RTx2940,20CS,2.354
ATx2931/RTx2943,ATx2931,RTx2943,20CS,2.669
ATx2934/R05386,ATx2934,R05386,20CS,2.747
ATx2934/R08297,ATx2934,R08297,20CS,2.795
ATx2934/R11208,ATx2934,R11208,20CS,3.377
ATx2934/R12157,ATx2934,R12157,20CS,3.142
ATx2934/RTx2935,ATx2934,RTx2935,20CS,3.009
ATx2934/RTx2941,ATx2934,RTx2941,20CS,3.152
ATx3408/R05330,ATx3408,R05330,20CS,3.404
ATx3408/R12145,ATx3408,R12145,20CS,2.327
ATx3408/RTx2935,ATx3408,RTx2935,20CS,3.407
ATx3409/R08224,ATx3409,R08224,20CS,3.052
ATx644/R05330,ATx644,R05330,20CS,2.372
ATx644/R08224,ATx644,R08224,20CS,2.529
ATx644/RTx2935,ATx644,RTx2935,20CS,2.417
ATx644/RTx2936,ATx644,RTx2936,20CS,2.577
A01021/R01302,A01021,R01302,20LY,1.988
A01021/R05425,A01021,R05425,20LY,2.005
A01021/R11158,A01021,R11158,20LY,1.213
A01021/RTx2917,A01021,RTx2917,20LY,1.988
A01021/RTx2943,A01021,RTx2943,20LY,2.208
A01046/R04104,A01046,R04104,20LY,1.855
A01046/R05512,A01046,R05512,20LY,1.798
A01046/R12156,A01046,R12156,20LY,2.288
A01046/RTx2935,A01046,RTx2935,20LY,1.92
A01362/R05330,A01362,R05330,20LY,2.071
A01362/R07178,A01362,R07178,20LY,2.095
A01362/R12145,A01362,R12145,20LY,1.493
A01362/RTx2914,A01362,RTx2914,20LY,1.33
A01362/RTx2937,A01362,RTx2937,20LY,1.615
A03017/R04060,A03017,R04060,20LY,2.485
A03017/RTx2920,A03017,RTx2920,20LY,2.178
A03032/R08297,A03032,R08297,20LY,2.088
A03032/RTx2918,A03032,RTx2918,20LY,2.245
A03032/RTx2943,A03032,RTx2943,20LY,2.093
A03040/R03248,A03040,R03248,20LY,2.07
A03040/R07178,A03040,R07178,20LY,2.285
A03040/RTx2913,A03040,RTx2913,20LY,2.33
A03040/RTx2940,A03040,RTx2940,20LY,1.913
A03043/R01302,A03043,R01302,20LY,2.308
A03043/R05330,A03043,R05330,20LY,2.665
A03043/R05425,A03043,R05425,20LY,2.075
A03043/R08304,A03043,R08304,20LY,1.74
A03043/RTx2913,A03043,RTx2913,20LY,2.658
A03043/RTx2940,A03043,RTx2940,20LY,1.97
A03054/R01302,A03054,R01302,20LY,1.89
A03054/R07161,A03054,R07161,20LY,2.118
A03054/RTx2918,A03054,RTx2918,20LY,1.43
A03054/RTx2940,A03054,RTx2940,20LY,1.483
A03055/R04104,A03055,R04104,20LY,1.028
A03055/R07161,A03055,R07161,20LY,2.116
A03055/R12148,A03055,R12148,20LY,2.22
A03055/RTx2936,A03055,RTx2936,20LY,1.973
A03055/RTx2943,A03055,RTx2943,20LY,2.238
A03089/R04104,A03089,R04104,20LY,1.55
A03089/R08224,A03089,R08224,20LY,2.188
A03089/RTx2914,A03089,RTx2914,20LY,2.35
A03093/R05386,A03093,R05386,20LY,1.833
A03093/R07178,A03093,R07178,20LY,2.308
A03093/R12148,A03093,R12148,20LY,2.26
A03093/RTx2917,A03093,RTx2917,20LY,1.795
A03093/RTx2940,A03093,RTx2940,20LY,2.008
A03121/R02107,A03121,R02107,20LY,2.073
A03121/R05425,A03121,R05425,20LY,2.335
A03121/R08224,A03121,R08224,20LY,2.108
A03121/R12157,A03121,R12157,20LY,2.085
A03121/RTx2919,A03121,RTx2919,20LY,1.808
A03121/RTx2944,A03121,RTx2944,20LY,1.803
A05071/R04060,A05071,R04060,20LY,2.15
A05071/R05405,A05071,R05405,20LY,2.045
A05071/R08297,A05071,R08297,20LY,1.663
A05071/R12154,A05071,R12154,20LY,2.21
A05071/RTx2916,A05071,RTx2916,20LY,1.705
A05071/RTx2918,A05071,RTx2918,20LY,2.01
A05071/RTx2942,A05071,RTx2942,20LY,1.875
A05210/R05330,A05210,R05330,20LY,2.753
A05210/R05512,A05210,R05512,20LY,2.243
A05210/R12145,A05210,R12145,20LY,2.578
A05210/R12157,A05210,R12157,20LY,2.315
A05210/RTx2938,A05210,RTx2938,20LY,2.133
A05269/R01302,A05269,R01302,20LY,2.24
A05269/R07161,A05269,R07161,20LY,2.311
A05269/R08306,A05269,R08306,20LY,2.09
A05269/R12156,A05269,R12156,20LY,2.478
A05269/RTx2936,A05269,RTx2936,20LY,2.04
A05269/RTx2944,A05269,RTx2944,20LY,1.948
A06035/R05330,A06035,R05330,20LY,2.513
A06035/RTx2913,A06035,RTx2913,20LY,2.378
A06035/RTx2920,A06035,RTx2920,20LY,1.953
A06035/RTx2943,A06035,RTx2943,20LY,2.12
A06036/R04104,A06036,R04104,20LY,1.7
A06036/R11158,A06036,R11158,20LY,2.048
A06036/RTx2919,A06036,RTx2919,20LY,2.048
A07118/R07161,A07118,R07161,20LY,1.798
A07118/R08304,A07118,R08304,20LY,1.858
A07118/R12148,A07118,R12148,20LY,2.133
A07118/RTx2919,A07118,RTx2919,20LY,1.89
A07124/R01302,A07124,R01302,20LY,1.808
A07124/R05330,A07124,R05330,20LY,2.045
A07124/R07178,A07124,R07178,20LY,2.185
A07124/R11208,A07124,R11208,20LY,1.663
A07124/RTx2919,A07124,RTx2919,20LY,1.788
A07124/RTx2943,A07124,RTx2943,20LY,2.036
A08068/R07161,A08068,R07161,20LY,2.448
A08068/R12156,A08068,R12156,20LY,2.488
A08068/RTx2941,A08068,RTx2941,20LY,2.208
A08134/R02107,A08134,R02107,20LY,2.013
A08134/R05405,A08134,R05405,20LY,1.966
A08134/R08297,A08134,R08297,20LY,2.068
A08134/R12148,A08134,R12148,20LY,2.353
A08134/RTx2936,A08134,RTx2936,20LY,1.79
A08134/RTx2943,A08134,RTx2943,20LY,2.053
A08140/R04060,A08140,R04060,20LY,2.35
A08140/R07178,A08140,R07178,20LY,2.353
A08140/R12148,A08140,R12148,20LY,1.963
A08140/RTx2942,A08140,RTx2942,20LY,2.01
A08158/R03248,A08158,R03248,20LY,2.365
A08158/R07178,A08158,R07178,20LY,2.46
A08158/R12071,A08158,R12071,20LY,2.225
A08158/R12154,A08158,R12154,20LY,2.39
A08158/RTx2914,A08158,RTx2914,20LY,2.488
A08158/RTx2939,A08158,RTx2939,20LY,2.483
A11076/R07178,A11076,R07178,20LY,2.44
A11076/R12148,A11076,R12148,20LY,2.298
A11076/RTx2918,A11076,RTx2918,20LY,2.133
A11076/RTx2938,A11076,RTx2938,20LY,2.058
A11085/R02107,A11085,R02107,20LY,1.72
A11085/R03248,A11085,R03248,20LY,1.818
A11085/R12148,A11085,R12148,20LY,1.938
A11085/RTx2944,A11085,RTx2944,20LY,1.658
AHF14/R07161,AHF14,R07161,20LY,2.395
AHF14/RTx2943,AHF14,RTx2943,20LY,2.19
AKS116/R08303,AKS116,R08303,20LY,2.073
AKS116/RTx2917,AKS116,RTx2917,20LY,2.068
AKS116/RTx2936,AKS116,RTx2936,20LY,2.053
AKS116/RTx2942,AKS116,RTx2942,20LY,1.94
AKS117/R01302,AKS117,R01302,20LY,2.118
AKS117/RTx2914,AKS117,RTx2914,20LY,2.193
AKS117/RTx2942,AKS117,RTx2942,20LY,1.818
AKS118/R08303,AKS118,R08303,20LY,2.031
AKS118/RTx2912,AKS118,RTx2912,20LY,2.593
AKS118/RTx2918,AKS118,RTx2918,20LY,2.113
AKS118/RTx2943,AKS118,RTx2943,20LY,2.448
AKS119/R01302,AKS119,R01302,20LY,1.89
AKS119/R05393,AKS119,R05393,20LY,2.185
AKS119/R08304,AKS119,R08304,20LY,1.985
AKS119/RTx2918,AKS119,RTx2918,20LY,2.083
AKS120/R05425,AKS120,R05425,20LY,1.963
AKS120/R08303,AKS120,R08303,20LY,2.02
AKS120/R12071,AKS120,R12071,20LY,2.085
AKS120/RTx2918,AKS120,RTx2918,20LY,1.853
AKS120/RTx2942,AKS120,RTx2942,20LY,2.02
AN263/R08224,AN263,R08224,20LY,2.378
AN263/R12148,AN263,R12148,20LY,2.075
AN263/RTx2936,AN263,RTx2936,20LY,2.23
AN268/R11158,AN268,R11158,20LY,2.17
AN268/R12154,AN268,R12154,20LY,2.198
AN290/R03248,AN290,R03248,20LY,2.495
AN290/R07161,AN290,R07161,20LY,2.483
AN290/RTx2917,AN290,RTx2917,20LY,2.423
