"env","cor"
"19CS",0.789309998309822
"19TA",0.844996216023847
"20CS",0.836128763613201
"20LY",0.723356311805956
"19CS",0.81082199657035
"19TA",0.847109865438728
"20CS",0.860259954866949
"20LY",0.657192047778814
"19CS",0.796182892138324
"19TA",0.833800914438792
"20CS",0.81127027618673
"20LY",0.794011976054104
"19CS",0.792815978160457
"19TA",0.766113134082298
"20CS",0.845861304457797
"20LY",0.648423705992961
"19CS",0.842096766172973
"19TA",0.878311790398548
"20CS",0.817411425943687
"20LY",0.674742043943511
