"env","cor"
"19CS",0.311340157685616
"19TA",0.389419414028257
"20CS",0.329936162640956
"20LY",0.289167617619806
"19CS",0.163352563030883
"19TA",0.559848096042864
"20CS",0.237615087528397
"20LY",0.381287265718499
"19CS",0.211152752923828
"19TA",0.444979065553124
"20CS",0.259609043082138
"20LY",0.0707300931864689
"19CS",0.263159086339141
"19TA",0.477932929404869
"20CS",0.244961492108612
"20LY",0.262618485439497
"19CS",0.220130193775518
"19TA",0.344785091265423
"20CS",0.138202037487878
"20LY",0.223896816695209
