"env","cor"
"19CS",0.844312101961187
"19TA",0.812306355760343
"20CS",0.779759468035864
"20LY",0.816637783115404
"19CS",0.844312101961187
"19TA",0.812306355760343
"20CS",0.779759468035864
"20LY",0.816637783115404
"19CS",0.844312101961187
"19TA",0.812306355760343
"20CS",0.779759468035864
"20LY",0.816637783115404
"19CS",0.844312101961187
"19TA",0.812306355760343
"20CS",0.779759468035864
"20LY",0.816637783115404
"19CS",0.844312101961187
"19TA",0.812306355760343
"20CS",0.779759468035864
"20LY",0.816637783115404
