"env","cor"
"19CS",0.520811525101257
"19TA",0.440606975235188
"20CS",0.602946145225423
"20LY",0.498994855129919
"19CS",0.591299021466114
"19TA",0.565803265938061
"20CS",0.626798479998845
"20LY",0.706115572450582
"19CS",0.632629905891979
"19TA",0.498659299436644
"20CS",0.694853350847165
"20LY",0.640636695868118
"19CS",0.610363771153692
"19TA",0.672992752430907
"20CS",0.590008107024563
"20LY",0.708709765205301
"19CS",0.540664547989157
"19TA",0.47184921162292
"20CS",0.643796452641791
"20LY",0.692652150928616
