"env","cor"
"19CS",0.312984936053089
"19TA",0.650139939071008
"20CS",0.565947030801106
"20LY",0.517827176669314
"19CS",0.302140378686265
"19TA",0.503171382003733
"20CS",0.338130486160252
"20LY",0.461192458766572
"19CS",0.413748278072638
"19TA",0.498107945225835
"20CS",0.393423401249035
"20LY",0.388615896694903
"19CS",0.380387532542763
"19TA",0.470702746005184
"20CS",0.360949465410809
"20LY",0.26026272273505
"19CS",0.354433040782718
"19TA",0.555348112189169
"20CS",0.630426315523962
"20LY",0.483720223160667
