"env","cor"
"19CS",0.929144154867198
"19TA",0.836313756906627
"20CS",0.90574963755287
"20LY",0.796742514747859
"19CS",0.932705964420771
"19TA",0.884120395418533
"20CS",0.877338130126424
"20LY",0.87344780252439
"19CS",0.892771694733997
"19TA",0.806291232341708
"20CS",0.810517238723094
"20LY",0.736169375394845
"19CS",0.920217549094185
"19TA",0.794427512646282
"20CS",0.894274603685035
"20LY",0.895224700205629
"19CS",0.919773589463239
"19TA",0.812003080355495
"20CS",0.892454808303247
"20LY",0.85029352150609
