38.09486 1.607054 34.55224 6.874348 3.06215 54.66229
43.7782 4.338335 34.60513 11.96804 -6.999064 65.0501
43.32695 3.277475 41.95603 8.040512 -5.273182 70.33496
52.84146 2.320621 53.6224 8.17503 -2.489744 73.60712
51.66103 1.94213 50.30179 6.700274 0.1912527 60.38717
47.65586 -1.805282 48.08019 6.609663 -1.011096 63.73704
55.84014 6.473046 59.75487 7.910949 10.41769 82.99707
36.43778 2.941023 31.26073 7.352722 -1.97013 70.4592
47.20511 1.516537 51.22149 7.578077 4.077065 91.33395
44.7133 3.42749 48.4807 17.24494 9.747794 70.96883
55.89209 4.363884 64.9045 7.978853 8.229015 89.98861
47.43052 3.09716 46.38699 8.908872 -0.803818 63.60253
47.0363 12.42551 52.30538 12.74809 15.76688 84.76556
45.94306 2.085924 44.8708 9.326708 2.447089 62.89503
54.82204 1.578427 57.53649 7.166759 0.6646869 82.02791
38.63973 2.934471 47.3677 8.332357 0.9879354 81.25466
60.8771 7.373063 62.27141 10.38268 2.054645 81.26871
40.97413 -3.107905 47.31185 10.31906 3.134877 81.12352
41.72096 1.157784 35.66771 6.411991 -0.9277774 56.82492
30.7281 -0.5533085 24.81486 6.07974 -6.757707 47.08217
41.6813 1.000125 37.29304 5.513428 -5.461739 63.44045
34.587 -1.810491 32.38523 7.009806 -10.04447 74.05037
55.75043 -3.525442 61.03272 5.310619 -11.3911 104.4212
45.71867 -2.189686 43.45293 7.749204 -7.109775 63.38428
47.93856 -1.419259 38.43407 8.388692 -7.416096 47.775
45.5886 0.5365034 50.96224 6.970967 2.387279 78.06964
55.36582 -4.238764 57.85702 6.038119 -2.953328 85.12268
33.95881 -1.308998 35.54096 6.754952 -3.519289 58.77031
48.23683 1.535666 56.22456 4.669267 0.3356641 99.85078
60.8572 -0.3866022 71.90771 6.395372 -5.382421 135.0521
35.05981 -0.9886595 38.9108 6.143619 -6.788157 88.94933
57.49874 -0.01314367 65.65789 6.371486 -10.12922 118.948
33.46018 -1.442569 39.59918 7.92199 -4.327854 81.88981
35.29439 0.8299732 32.73241 5.328966 -3.966306 53.34201
39.89967 -4.04495 46.42772 9.097543 -11.69709 82.31932
46.21593 -0.07710174 59.34365 4.505448 -2.461517 101.3151
31.6464 -2.485907 28.77533 6.843206 -6.543325 50.07099
37.41794 -5.880136 33.32269 7.895655 -9.12875 48.85529
48.31946 -3.813103 46.25054 6.755304 -10.82572 65.46927
40.85457 -4.220743 38.89855 5.637212 -12.95265 86.62943
42.82636 -2.454634 39.82995 9.724397 -9.87342 77.00115
47.08753 3.663881 48.37236 7.218475 3.310404 77.80618
41.94462 -4.476302 53.8776 7.757422 -6.850857 96.09164
38.56191 -1.925311 45.70988 8.677215 -3.813185 77.28346
71.64333 4.295132 68.36825 7.107421 -3.356878 95.44363
43.68324 4.237234 45.14824 5.5402 4.264267 98.68141
51.66122 -1.904894 56.64218 5.36069 -4.800288 111.3402
31.05524 -0.3284742 30.03978 6.247513 -3.234888 55.98423
53.69416 0.893341 62.09933 5.103579 -4.615579 101.6334
38.17632 0.08279542 37.31292 7.500771 -8.539973 68.52137
