"env","cor"
"19CS",0.745095609498462
"19TA",0.796680486848591
"20CS",0.721016879023863
"20LY",0.578543763423422
"19CS",0.82037349043446
"19TA",0.86516011435858
"20CS",0.770142527896735
"20LY",0.679339681868927
"19CS",0.764257664857366
"19TA",0.870062264878645
"20CS",0.762145763566417
"20LY",0.549346329142285
"19CS",0.751401912223156
"19TA",0.764673200513461
"20CS",0.741213643376751
"20LY",0.708233047327929
"19CS",0.82789278553172
"19TA",0.831789037475156
"20CS",0.785344846431386
"20LY",0.69524527057589
