"env","cor"
"19CS",0.812136843476185
"19TA",0.893352100761659
"20CS",0.777102473030359
"20LY",0.558049311600579
"19CS",0.758444286383283
"19TA",0.825243582161202
"20CS",0.723688599741871
"20LY",0.501420002758298
"19CS",0.79523423194519
"19TA",0.762095006657731
"20CS",0.797631270827671
"20LY",0.720239190546701
"19CS",0.684317358594706
"19TA",0.683022718284793
"20CS",0.714882282365187
"20LY",0.614612389582956
"19CS",0.834739189158745
"19TA",0.848665613507819
"20CS",0.785320694211628
"20LY",0.680553114106594
