"env","cor"
"19CS",0.775445079973069
"19TA",0.784088555230933
"20CS",0.741049903508566
"20LY",0.641644497138072
"19CS",0.820133010071399
"19TA",0.845717386954327
"20CS",0.788312832115338
"20LY",0.602953883164043
"19CS",0.785754748867059
"19TA",0.822062700167375
"20CS",0.723210095479309
"20LY",0.701665055409826
"19CS",0.772269560903989
"19TA",0.806400863174549
"20CS",0.766429439314972
"20LY",0.511926051850762
"19CS",0.751034070246571
"19TA",0.793149246825412
"20CS",0.774654617930748
"20LY",0.536918248546898
