"env","cor"
"19CS",0.810661917030105
"19TA",0.883104971907248
"20CS",0.811738942368357
"20LY",0.762738732636842
"19CS",0.810661917030105
"19TA",0.883104971907248
"20CS",0.811738942368357
"20LY",0.762738732636842
"19CS",0.810661917030105
"19TA",0.883104971907248
"20CS",0.811738942368357
"20LY",0.762738732636842
"19CS",0.810661917030105
"19TA",0.883104971907248
"20CS",0.811738942368357
"20LY",0.762738732636842
"19CS",0.810661917030105
"19TA",0.883104971907248
"20CS",0.811738942368357
"20LY",0.762738732636842
