"env","cor"
"19CS",0.641300528253746
"19TA",0.651058553746106
"20CS",0.672123503596647
"20LY",-0.0296281752759234
"19CS",0.641300528253746
"19TA",0.651058553746106
"20CS",0.672123503596647
"20LY",-0.0296281752759234
"19CS",0.641300528253746
"19TA",0.651058553746106
"20CS",0.672123503596647
"20LY",-0.0296281752759234
"19CS",0.641300528253746
"19TA",0.651058553746106
"20CS",0.672123503596647
"20LY",-0.0296281752759234
"19CS",0.641300528253746
"19TA",0.651058553746106
"20CS",0.672123503596647
"20LY",-0.0296281752759234
