"env","cor"
"19CS",0.686390479470832
"19TA",0.70800433043633
"20CS",0.475931373082575
"20LY",0.571943275027556
"19CS",0.686390479470832
"19TA",0.70800433043633
"20CS",0.475931373082575
"20LY",0.571943275027556
"19CS",0.686390479470832
"19TA",0.70800433043633
"20CS",0.475931373082575
"20LY",0.571943275027556
"19CS",0.686390479470832
"19TA",0.70800433043633
"20CS",0.475931373082575
"20LY",0.571943275027556
"19CS",0.686390479470832
"19TA",0.70800433043633
"20CS",0.475931373082575
"20LY",0.571943275027556
