"env","cor"
"19CS",0.199996067869333
"19TA",0.218449247957901
"20CS",0.574446828089346
"20LY",0.320729544404425
"19CS",0.264569103556773
"19TA",0.378694720188729
"20CS",0.498115606797149
"20LY",0.432916832057687
"19CS",0.409384209069779
"19TA",0.160485418455103
"20CS",0.436617436044633
"20LY",0.531696374609874
"19CS",0.482894644525484
"19TA",0.34070330638675
"20CS",0.522508706580289
"20LY",0.5347401093326
"19CS",0.332973891781488
"19TA",0.235936867691118
"20CS",0.524958517806686
"20LY",0.309636856980277
