"env","cor"
"19CS",0.570585684337921
"19TA",0.45842575789372
"20CS",0.787582025967068
"20LY",0.654419908181389
"19CS",0.570585684337921
"19TA",0.45842575789372
"20CS",0.787582025967068
"20LY",0.654419908181389
"19CS",0.570585684337921
"19TA",0.45842575789372
"20CS",0.787582025967068
"20LY",0.654419908181389
"19CS",0.570585684337921
"19TA",0.45842575789372
"20CS",0.787582025967068
"20LY",0.654419908181389
"19CS",0.570585684337921
"19TA",0.45842575789372
"20CS",0.787582025967068
"20LY",0.654419908181389
