"env","cor"
"19CS",0.264519776314157
"19TA",0.493291704717033
"20CS",0.606150251661845
"20LY",0.312946960372247
"19CS",0.264519776314157
"19TA",0.493291704717033
"20CS",0.606150251661845
"20LY",0.312946960372247
"19CS",0.264519776314157
"19TA",0.493291704717033
"20CS",0.606150251661845
"20LY",0.312946960372247
"19CS",0.264519776314157
"19TA",0.493291704717033
"20CS",0.606150251661845
"20LY",0.312946960372247
"19CS",0.264519776314157
"19TA",0.493291704717033
"20CS",0.606150251661845
"20LY",0.312946960372247
