"env","cor"
"19CS",0.652721619148979
"19TA",0.557759042176635
"20CS",0.718144101507721
"20LY",0.642554585002513
"19CS",0.672296992797443
"19TA",0.655717550469956
"20CS",0.753332351336353
"20LY",0.658435608755069
"19CS",0.664746777735437
"19TA",0.595023623585149
"20CS",0.747682630347154
"20LY",0.623114968153225
"19CS",0.612337470694013
"19TA",0.454063824196026
"20CS",0.669669185978265
"20LY",0.585159813460344
"19CS",0.611540173225684
"19TA",0.672171597901838
"20CS",0.781165123408313
"20LY",0.613459695442366
