"env","cor"
"19CS",0.714651566856664
"19TA",0.780835754735196
"20CS",0.777165531011539
"20LY",0.701830299744572
"19CS",0.714651566856664
"19TA",0.780835754735196
"20CS",0.777165531011539
"20LY",0.701830299744572
"19CS",0.714651566856664
"19TA",0.780835754735196
"20CS",0.777165531011539
"20LY",0.701830299744572
"19CS",0.714651566856664
"19TA",0.780835754735196
"20CS",0.777165531011539
"20LY",0.701830299744572
"19CS",0.714651566856664
"19TA",0.780835754735196
"20CS",0.777165531011539
"20LY",0.701830299744572
