"env","cor"
"19CS",0.495242591113532
"19TA",0.552566433818833
"20CS",0.449281669533297
"20LY",0.441946382966386
"19CS",0.599122308379457
"19TA",0.589868651010665
"20CS",0.639901748664131
"20LY",0.542825069158286
"19CS",0.638143585330863
"19TA",0.51764251618279
"20CS",0.6208811700363
"20LY",0.70450194286171
"19CS",0.60490225439146
"19TA",0.504998554296308
"20CS",0.49692809826615
"20LY",0.388794258138092
"19CS",0.607707525860091
"19TA",0.545531625815356
"20CS",0.583884370116366
"20LY",0.630826456010316
