"env","cor"
"19CS",0.818756647982752
"19TA",0.726777202124862
"20CS",0.773774033051365
"20LY",0.571151579409947
"19CS",0.743567793389537
"19TA",0.804303931368748
"20CS",0.830668765760417
"20LY",0.740692593019303
"19CS",0.770696029856474
"19TA",0.685588973355984
"20CS",0.795396876906612
"20LY",0.894174680514995
"19CS",0.771223809202214
"19TA",0.769137975797032
"20CS",0.763500974955392
"20LY",0.762273828109836
"19CS",0.783473699094477
"19TA",0.768065349238047
"20CS",0.81845482470524
"20LY",0.677867302099074
