"env","cor"
"19CS",0.385483243999453
"19TA",0.443847534066868
"20CS",0.287865480674752
"20LY",0.43013272557477
"19CS",0.459534781583521
"19TA",0.47336174298898
"20CS",0.386915481142645
"20LY",0.453037012205132
"19CS",0.412025917411558
"19TA",0.161084872074102
"20CS",0.282892150535924
"20LY",0.578431765859473
"19CS",0.508678536064517
"19TA",0.206149486539565
"20CS",0.361997837735317
"20LY",0.419092416975624
"19CS",0.311737205899215
"19TA",0.0625231795003404
"20CS",0.236499619400988
"20LY",0.438482936073121
