"env","cor"
"19CS",0.189986946086459
"19TA",0.274654493518684
"20CS",0.154661151728764
"20LY",0.0176363261565295
"19CS",0.20385394573823
"19TA",0.51006868748963
"20CS",0.285846782999943
"20LY",0.14408464021905
"19CS",0.156286703376043
"19TA",0.519310649005931
"20CS",0.114573833113883
"20LY",-0.00252407562397136
"19CS",0.235633976203395
"19TA",0.330829009065468
"20CS",0.20434486056702
"20LY",0.278654752517508
"19CS",0.215943164393971
"19TA",0.624194330031639
"20CS",0.375707740874088
"20LY",0.225280793879538
